carrier,flight_number,total_fare,currency,travel_date,collector
IX,IX1812,13429.00,INR,2026-09-28,playwright_network
6E,6E357,12410.00,INR,2026-09-28,playwright_network
6E,6E5119,12594.00,INR,2026-09-28,playwright_network
6E,6E6293,12795.00,INR,2026-09-28,playwright_network
6E,6E5073,13632.00,INR,2026-09-28,playwright_network
IX,IX1082,14516.00,INR,2026-09-28,playwright_network
IX,IX1817,14516.00,INR,2026-09-28,playwright_network
IX,IX1049,15462.00,INR,2026-09-28,playwright_network
IX,IX1811,17320.00,INR,2026-09-28,playwright_network
IX,IX1108,16544.00,INR,2026-09-28,playwright_network
IX,IX1815,17993.00,INR,2026-09-28,playwright_network
6E,6E358,16708.00,INR,2026-09-28,playwright_network
IX,IX1783,17973.00,INR,2026-09-28,playwright_network
IX,IX1001,19189.00,INR,2026-09-28,playwright_network
IX,IX1067,19396.00,INR,2026-09-28,playwright_network
IX,IX1081,21970.00,INR,2026-09-28,playwright_network
IX,IX1273,22759.00,INR,2026-09-28,playwright_network
IX,IX1049,22918.00,INR,2026-09-28,playwright_network
IX,IX1108,27163.00,INR,2026-09-28,playwright_network
AI,AI2627,34566.00,INR,2026-09-28,playwright_network
IX,IX1165,6529.00,INR,2026-10-06,playwright_network
6E,6E5014,6090.00,INR,2026-10-06,playwright_network
6E,6E6454,6090.00,INR,2026-10-06,playwright_network
6E,6E5119,6090.00,INR,2026-10-06,playwright_network
6E,6E6171,6090.00,INR,2026-10-06,playwright_network
6E,6E2076,6090.00,INR,2026-10-06,playwright_network
6E,6E931,6090.00,INR,2026-10-06,playwright_network
6E,6E6983,6090.00,INR,2026-10-06,playwright_network
6E,6E6261,6090.00,INR,2026-10-06,playwright_network
SG,SG162,6447.00,INR,2026-10-06,playwright_network
IX,IX1235,6529.00,INR,2026-10-06,playwright_network
6E,6E2169,6222.00,INR,2026-10-06,playwright_network
6E,6E2249,6222.00,INR,2026-10-06,playwright_network
6E,6E6829,6222.00,INR,2026-10-06,playwright_network
6E,6E6443,6222.00,INR,2026-10-06,playwright_network
6E,6E5138,6222.00,INR,2026-10-06,playwright_network
6E,6E6459,6222.00,INR,2026-10-06,playwright_network
6E,6E6433,6222.00,INR,2026-10-06,playwright_network
6E,6E6479,6300.00,INR,2026-10-06,playwright_network
6E,6E5298,6300.00,INR,2026-10-06,playwright_network
6E,6E758,6300.00,INR,2026-10-06,playwright_network
6E,6E6050,6300.00,INR,2026-10-06,playwright_network
6E,6E5038,6300.00,INR,2026-10-06,playwright_network
IX,IX1056,6688.00,INR,2026-10-06,playwright_network
6E,6E6601,6432.00,INR,2026-10-06,playwright_network
6E,6E6282,6432.00,INR,2026-10-06,playwright_network
6E,6E882,6432.00,INR,2026-10-06,playwright_network
6E,6E6026,6432.00,INR,2026-10-06,playwright_network
6E,6E704,6432.00,INR,2026-10-06,playwright_network
6E,6E717,6432.00,INR,2026-10-06,playwright_network
6E,6E6212,6432.00,INR,2026-10-06,playwright_network
6E,6E2381,6432.00,INR,2026-10-06,playwright_network
6E,6E705,6432.00,INR,2026-10-06,playwright_network
IX,IX1049,7197.00,INR,2026-10-06,playwright_network
IX,IX1082,7197.00,INR,2026-10-06,playwright_network
IX,IX1817,7197.00,INR,2026-10-06,playwright_network
6E,6E358,6510.00,INR,2026-10-06,playwright_network
6E,6E324,6530.00,INR,2026-10-06,playwright_network
QP,QP1807,6530.00,INR,2026-10-06,playwright_network
6E,6E322,6530.00,INR,2026-10-06,playwright_network
6E,6E864,6530.00,INR,2026-10-06,playwright_network
6E,6E6318,6530.00,INR,2026-10-06,playwright_network
6E,6E449,6530.00,INR,2026-10-06,playwright_network
6E,6E6047,6530.00,INR,2026-10-06,playwright_network
6E,6E6676,6530.00,INR,2026-10-06,playwright_network
6E,6E675,6530.00,INR,2026-10-06,playwright_network
QP,QP1833,6530.00,INR,2026-10-06,playwright_network
QP,QP1110,6530.00,INR,2026-10-06,playwright_network
QP,QP1128,6530.00,INR,2026-10-06,playwright_network
QP,QP1820,6530.00,INR,2026-10-06,playwright_network
6E,6E353,6530.00,INR,2026-10-06,playwright_network
6E,6E6114,6530.00,INR,2026-10-06,playwright_network
6E,6E327,6530.00,INR,2026-10-06,playwright_network
QP,QP1119,6530.00,INR,2026-10-06,playwright_network
QP,QP1826,6530.00,INR,2026-10-06,playwright_network
6E,6E6022,6530.00,INR,2026-10-06,playwright_network
6E,6E6107,6530.00,INR,2026-10-06,playwright_network
6E,6E303,6688.00,INR,2026-10-06,playwright_network
6E,6E6218,6688.00,INR,2026-10-06,playwright_network
6E,6E853,6898.00,INR,2026-10-06,playwright_network
6E,6E6814,6898.00,INR,2026-10-06,playwright_network
6E,6E395,6898.00,INR,2026-10-06,playwright_network
6E,6E320,6898.00,INR,2026-10-06,playwright_network
6E,6E354,6898.00,INR,2026-10-06,playwright_network
6E,6E6328,7160.00,INR,2026-10-06,playwright_network
6E,6E2113,7290.00,INR,2026-10-06,playwright_network
6E,6E5073,7650.00,INR,2026-10-06,playwright_network
6E,6E6706,7790.00,INR,2026-10-06,playwright_network
IX,IX2749,9129.00,INR,2026-10-06,playwright_network
6E,6E5073,8276.00,INR,2026-10-06,playwright_network
IX,IX1059,9929.00,INR,2026-10-06,playwright_network
IX,IX1064,9929.00,INR,2026-10-06,playwright_network
IX,IX1783,9929.00,INR,2026-10-06,playwright_network
IX,IX1057,9929.00,INR,2026-10-06,playwright_network
AI,AI2569,9841.00,INR,2026-10-06,playwright_network
6E,6E2349,9657.00,INR,2026-10-06,playwright_network
IX,IX1812,10930.00,INR,2026-10-06,playwright_network
AI,AI1717,10272.00,INR,2026-10-06,playwright_network
SG,SG2802,10618.00,INR,2026-10-06,playwright_network
6E,6E329,10468.00,INR,2026-10-06,playwright_network
AI,AI9759,11175.00,INR,2026-10-06,playwright_network
IX,IX1081,13219.00,INR,2026-10-06,playwright_network
IX,IX1076,13219.00,INR,2026-10-06,playwright_network
IX,IX1067,13219.00,INR,2026-10-06,playwright_network
IX,IX1108,12235.00,INR,2026-10-06,playwright_network
AI,AI9418,12723.00,INR,2026-10-06,playwright_network
IX,IX1108,13258.00,INR,2026-10-06,playwright_network
IX,IX1068,13394.00,INR,2026-10-06,playwright_network
6E,6E6021,13212.00,INR,2026-10-06,playwright_network
AI,AI2715,14293.00,INR,2026-10-06,playwright_network
AI,AI2909,14293.00,INR,2026-10-06,playwright_network
AI,AI2545,14293.00,INR,2026-10-06,playwright_network
AI,AI531,14293.00,INR,2026-10-06,playwright_network
AI,AI809,14293.00,INR,2026-10-06,playwright_network
AI,AI809,14405.00,INR,2026-10-06,playwright_network
AI,AI9584,15059.00,INR,2026-10-06,playwright_network
AI,AI2499,15383.00,INR,2026-10-06,playwright_network
AI,AI2569,15383.00,INR,2026-10-06,playwright_network
AI,AI1717,15383.00,INR,2026-10-06,playwright_network
IX,IX1815,16690.00,INR,2026-10-06,playwright_network
AI,AI2907,16781.00,INR,2026-10-06,playwright_network
AI,AI479,17416.00,INR,2026-10-06,playwright_network
AI,AI855,17416.00,INR,2026-10-06,playwright_network
AI,AI2761,18475.00,INR,2026-10-06,playwright_network
AI,AI1739,20885.00,INR,2026-10-06,playwright_network
AI,AI2627,20923.00,INR,2026-10-06,playwright_network
IX,IX1165,6790.00,INR,2026-10-21,playwright_network
IX,IX1392,6790.00,INR,2026-10-21,playwright_network
SG,SG162,6508.00,INR,2026-10-21,playwright_network
IX,IX1056,6529.00,INR,2026-10-21,playwright_network
IX,IX1235,6529.00,INR,2026-10-21,playwright_network
QP,QP1820,6530.00,INR,2026-10-21,playwright_network
SG,SG9091,6892.00,INR,2026-10-21,playwright_network
SG,SG802,6892.00,INR,2026-10-21,playwright_network
QP,QP1128,6977.00,INR,2026-10-21,playwright_network
QP,QP1119,6977.00,INR,2026-10-21,playwright_network
6E,6E324,7019.00,INR,2026-10-21,playwright_network
6E,6E322,7019.00,INR,2026-10-21,playwright_network
6E,6E6318,7019.00,INR,2026-10-21,playwright_network
6E,6E449,7019.00,INR,2026-10-21,playwright_network
6E,6E6218,7019.00,INR,2026-10-21,playwright_network
6E,6E6047,7019.00,INR,2026-10-21,playwright_network
6E,6E6676,7019.00,INR,2026-10-21,playwright_network
6E,6E675,7019.00,INR,2026-10-21,playwright_network
6E,6E353,7019.00,INR,2026-10-21,playwright_network
6E,6E6114,7019.00,INR,2026-10-21,playwright_network
6E,6E395,7019.00,INR,2026-10-21,playwright_network
6E,6E327,7019.00,INR,2026-10-21,playwright_network
6E,6E6328,7019.00,INR,2026-10-21,playwright_network
6E,6E6022,7019.00,INR,2026-10-21,playwright_network
6E,6E6107,7019.00,INR,2026-10-21,playwright_network
QP,QP1833,7103.00,INR,2026-10-21,playwright_network
QP,QP1110,7103.00,INR,2026-10-21,playwright_network
6E,6E5014,7120.00,INR,2026-10-21,playwright_network
6E,6E5073,7120.00,INR,2026-10-21,playwright_network
6E,6E5119,7120.00,INR,2026-10-21,playwright_network
6E,6E2076,7120.00,INR,2026-10-21,playwright_network
6E,6E931,7120.00,INR,2026-10-21,playwright_network
6E,6E6261,7120.00,INR,2026-10-21,playwright_network
AI,AI2678,7332.00,INR,2026-10-21,playwright_network
AI,AI2963,7332.00,INR,2026-10-21,playwright_network
AI,AI2975,7332.00,INR,2026-10-21,playwright_network
AI,AI2425,7332.00,INR,2026-10-21,playwright_network
AI,AI2941,7332.00,INR,2026-10-21,playwright_network
AI,AI1745,7332.00,INR,2026-10-21,playwright_network
AI,AI2995,7332.00,INR,2026-10-21,playwright_network
AI,AI2945,7332.00,INR,2026-10-21,playwright_network
AI,AI2999,7332.00,INR,2026-10-21,playwright_network
AI,AI2927,7332.00,INR,2026-10-21,playwright_network
AI,AI1780,7332.00,INR,2026-10-21,playwright_network
6E,6E2169,7252.00,INR,2026-10-21,playwright_network
6E,6E2249,7252.00,INR,2026-10-21,playwright_network
6E,6E6829,7252.00,INR,2026-10-21,playwright_network
6E,6E6443,7252.00,INR,2026-10-21,playwright_network
6E,6E6459,7252.00,INR,2026-10-21,playwright_network
6E,6E6433,7252.00,INR,2026-10-21,playwright_network
AI,AI2433,7516.00,INR,2026-10-21,playwright_network
AI,AI1777,7516.00,INR,2026-10-21,playwright_network
AI,AI1785,7516.00,INR,2026-10-21,playwright_network
6E,6E6479,7330.00,INR,2026-10-21,playwright_network
6E,6E5298,7330.00,INR,2026-10-21,playwright_network
6E,6E758,7330.00,INR,2026-10-21,playwright_network
6E,6E6050,7330.00,INR,2026-10-21,playwright_network
6E,6E5038,7330.00,INR,2026-10-21,playwright_network
QP,QP1826,7366.00,INR,2026-10-21,playwright_network
AI,AI2439,7637.00,INR,2026-10-21,playwright_network
6E,6E6601,7462.00,INR,2026-10-21,playwright_network
6E,6E717,7462.00,INR,2026-10-21,playwright_network
6E,6E2381,7462.00,INR,2026-10-21,playwright_network
6E,6E705,7462.00,INR,2026-10-21,playwright_network
6E,6E303,7469.00,INR,2026-10-21,playwright_network
6E,6E853,7469.00,INR,2026-10-21,playwright_network
6E,6E329,7469.00,INR,2026-10-21,playwright_network
6E,6E6706,7469.00,INR,2026-10-21,playwright_network
6E,6E6814,7469.00,INR,2026-10-21,playwright_network
6E,6E320,7469.00,INR,2026-10-21,playwright_network
6E,6E354,7469.00,INR,2026-10-21,playwright_network
AI,AI2951,7782.00,INR,2026-10-21,playwright_network
AI,AI2981,7782.00,INR,2026-10-21,playwright_network
AI,AI2429,7782.00,INR,2026-10-21,playwright_network
AI,AI2441,7782.00,INR,2026-10-21,playwright_network
AI,AI441,7782.00,INR,2026-10-21,playwright_network
AI,AI2957,7782.00,INR,2026-10-21,playwright_network
AI,AI2985,7980.00,INR,2026-10-21,playwright_network
AI,AI2943,7980.00,INR,2026-10-21,playwright_network
AI,AI2805,8110.00,INR,2026-10-21,playwright_network
AI,AI2977,8307.00,INR,2026-10-21,playwright_network
AI,AI2955,8307.00,INR,2026-10-21,playwright_network
IX,IX1082,9129.00,INR,2026-10-21,playwright_network
AI,AI2933,8570.00,INR,2026-10-21,playwright_network
6E,6E864,8384.00,INR,2026-10-21,playwright_network
6E,6E5138,9150.00,INR,2026-10-21,playwright_network
6E,6E2113,9229.00,INR,2026-10-21,playwright_network
6E,6E2349,9374.00,INR,2026-10-21,playwright_network
6E,6E358,9439.00,INR,2026-10-21,playwright_network
IX,IX1108,10930.00,INR,2026-10-21,playwright_network
6E,6E6171,9780.00,INR,2026-10-21,playwright_network
6E,6E6983,9780.00,INR,2026-10-21,playwright_network
6E,6E704,10121.00,INR,2026-10-21,playwright_network
IX,IX1817,10551.00,INR,2026-10-21,playwright_network
IX,IX1057,11930.00,INR,2026-10-21,playwright_network
IX,IX1049,11285.00,INR,2026-10-21,playwright_network
6E,6E6282,10959.00,INR,2026-10-21,playwright_network
6E,6E357,11103.00,INR,2026-10-21,playwright_network
6E,6E6212,11880.00,INR,2026-10-21,playwright_network
IX,IX1783,13429.00,INR,2026-10-21,playwright_network
AI,AI2509,12172.00,INR,2026-10-21,playwright_network
AI,AI9674,12723.00,INR,2026-10-21,playwright_network
AI,AI9418,12723.00,INR,2026-10-21,playwright_network
IX,IX2749,13383.00,INR,2026-10-21,playwright_network
IX,IX1064,14929.00,INR,2026-10-21,playwright_network
6E,6E882,13751.00,INR,2026-10-21,playwright_network
AI,AI2959,14293.00,INR,2026-10-21,playwright_network
AI,AI531,14293.00,INR,2026-10-21,playwright_network
AI,AI809,14405.00,INR,2026-10-21,playwright_network
AI,AI531,14405.00,INR,2026-10-21,playwright_network
IX,IX1273,14722.00,INR,2026-10-21,playwright_network
AI,AI817,14652.00,INR,2026-10-21,playwright_network
IX,IX1081,15249.00,INR,2026-10-21,playwright_network
IX,IX1067,15511.00,INR,2026-10-21,playwright_network
IX,IX1068,15674.00,INR,2026-10-21,playwright_network
AI,AI1743,16186.00,INR,2026-10-21,playwright_network
AI,AI2601,16186.00,INR,2026-10-21,playwright_network
AI,AI2907,16781.00,INR,2026-10-21,playwright_network
IX,IX1076,17191.00,INR,2026-10-21,playwright_network
IX,IX1059,17763.00,INR,2026-10-21,playwright_network
IX,IX1812,21171.00,INR,2026-10-21,playwright_network
IX,IX1811,21171.00,INR,2026-10-21,playwright_network
IX,IX1815,21171.00,INR,2026-10-21,playwright_network
AI,AI2627,20923.00,INR,2026-10-21,playwright_network
IX,IX1782,22021.00,INR,2026-10-21,playwright_network
SG,SG612,6508.00,INR,2026-11-05,playwright_network
SG,SG603,6508.00,INR,2026-11-05,playwright_network
SG,SG475,6528.00,INR,2026-11-05,playwright_network
IX,IX1056,6688.00,INR,2026-11-05,playwright_network
IX,IX1235,6898.00,INR,2026-11-05,playwright_network
SG,SG510,6892.00,INR,2026-11-05,playwright_network
IX,IX1021,7197.00,INR,2026-11-05,playwright_network
6E,6E353,7019.00,INR,2026-11-05,playwright_network
6E,6E6114,7019.00,INR,2026-11-05,playwright_network
6E,6E395,7019.00,INR,2026-11-05,playwright_network
6E,6E853,7019.00,INR,2026-11-05,playwright_network
6E,6E328,7019.00,INR,2026-11-05,playwright_network
6E,6E6706,7019.00,INR,2026-11-05,playwright_network
6E,6E327,7019.00,INR,2026-11-05,playwright_network
6E,6E864,7019.00,INR,2026-11-05,playwright_network
6E,6E6318,7019.00,INR,2026-11-05,playwright_network
6E,6E6022,7019.00,INR,2026-11-05,playwright_network
6E,6E324,7019.00,INR,2026-11-05,playwright_network
6E,6E449,7019.00,INR,2026-11-05,playwright_network
6E,6E6218,7019.00,INR,2026-11-05,playwright_network
6E,6E320,7019.00,INR,2026-11-05,playwright_network
6E,6E6107,7019.00,INR,2026-11-05,playwright_network
6E,6E6328,7019.00,INR,2026-11-05,playwright_network
6E,6E6047,7019.00,INR,2026-11-05,playwright_network
6E,6E6676,7019.00,INR,2026-11-05,playwright_network
6E,6E675,7019.00,INR,2026-11-05,playwright_network
6E,6E6051,7019.00,INR,2026-11-05,playwright_network
QP,QP1112,7103.00,INR,2026-11-05,playwright_network
QP,QP1116,7103.00,INR,2026-11-05,playwright_network
QP,QP1118,7103.00,INR,2026-11-05,playwright_network
6E,6E6787,7120.00,INR,2026-11-05,playwright_network
6E,6E6878,7120.00,INR,2026-11-05,playwright_network
6E,6E6220,7120.00,INR,2026-11-05,playwright_network
6E,6E303,7169.00,INR,2026-11-05,playwright_network
6E,6E354,7169.00,INR,2026-11-05,playwright_network
QP,QP1114,7233.00,INR,2026-11-05,playwright_network
6E,6E6569,7252.00,INR,2026-11-05,playwright_network
6E,6E6004,7252.00,INR,2026-11-05,playwright_network
6E,6E5225,7330.00,INR,2026-11-05,playwright_network
6E,6E5058,7462.00,INR,2026-11-05,playwright_network
6E,6E6601,7462.00,INR,2026-11-05,playwright_network
6E,6E6212,7462.00,INR,2026-11-05,playwright_network
6E,6E329,7469.00,INR,2026-11-05,playwright_network
6E,6E6814,7469.00,INR,2026-11-05,playwright_network
6E,6E358,7540.00,INR,2026-11-05,playwright_network
6E,6E907,7695.00,INR,2026-11-05,playwright_network
6E,6E2164,7695.00,INR,2026-11-05,playwright_network
6E,6E2105,7695.00,INR,2026-11-05,playwright_network
6E,6E6787,7695.00,INR,2026-11-05,playwright_network
6E,6E907,8325.00,INR,2026-11-05,playwright_network
6E,6E2402,8456.00,INR,2026-11-05,playwright_network
6E,6E6488,8456.00,INR,2026-11-05,playwright_network
6E,6E2289,9019.00,INR,2026-11-05,playwright_network
6E,6E2298,9019.00,INR,2026-11-05,playwright_network
QP,QP1805,9349.00,INR,2026-11-05,playwright_network
6E,6E717,9360.00,INR,2026-11-05,playwright_network
6E,6E705,9360.00,INR,2026-11-05,playwright_network
6E,6E704,9360.00,INR,2026-11-05,playwright_network
6E,6E6293,9360.00,INR,2026-11-05,playwright_network
6E,6E2303,9360.00,INR,2026-11-05,playwright_network
IX,IX2241,9800.00,INR,2026-11-05,playwright_network
IX,IX1385,10501.00,INR,2026-11-05,playwright_network
IX,IX1392,10501.00,INR,2026-11-05,playwright_network
IX,IX1108,10424.00,INR,2026-11-05,playwright_network
IX,IX1196,10735.00,INR,2026-11-05,playwright_network
6E,6E2013,10618.00,INR,2026-11-05,playwright_network
IX,IX1082,11379.00,INR,2026-11-05,playwright_network
IX,IX2237,11379.00,INR,2026-11-05,playwright_network
6E,6E6050,10907.00,INR,2026-11-05,playwright_network
AI,AI2545,11837.00,INR,2026-11-05,playwright_network
AI,AI1713,12180.00,INR,2026-11-05,playwright_network
6E,6E6699,12473.00,INR,2026-11-05,playwright_network
AI,AI1705,12740.00,INR,2026-11-05,playwright_network
6E,6E5252,12552.00,INR,2026-11-05,playwright_network
6E,6E5375,12657.00,INR,2026-11-05,playwright_network
AI,AI9641,13166.00,INR,2026-11-05,playwright_network
6E,6E6808,13021.00,INR,2026-11-05,playwright_network
IX,IX1979,14194.00,INR,2026-11-05,playwright_network
6E,6E428,13877.00,INR,2026-11-05,playwright_network
AI,AI9581,14288.00,INR,2026-11-05,playwright_network
AI,AI2499,14753.00,INR,2026-11-05,playwright_network
IX,IX1286,15179.00,INR,2026-11-05,playwright_network
AI,AI2545,14970.00,INR,2026-11-05,playwright_network
AI,AI2577,14970.00,INR,2026-11-05,playwright_network
QP,QP1845,15804.00,INR,2026-11-05,playwright_network
IX,IX1059,16817.00,INR,2026-11-05,playwright_network
IX,IX2222,16817.00,INR,2026-11-05,playwright_network
IX,IX1064,16817.00,INR,2026-11-05,playwright_network
IX,IX1057,16817.00,INR,2026-11-05,playwright_network
IX,IX1064,17237.00,INR,2026-11-05,playwright_network
IX,IX1525,17378.00,INR,2026-11-05,playwright_network
IX,IX1261,17378.00,INR,2026-11-05,playwright_network
AI,AI1715,17252.00,INR,2026-11-05,playwright_network
AI,AI2581,17718.00,INR,2026-11-05,playwright_network
AI,AI1768,18693.00,INR,2026-11-05,playwright_network
6E,6E5025,19493.00,INR,2026-11-05,playwright_network
IX,IX1067,21814.00,INR,2026-11-05,playwright_network
IX,IX1274,23074.00,INR,2026-11-05,playwright_network
IX,IX1076,23074.00,INR,2026-11-05,playwright_network
IX,IX1046,23268.00,INR,2026-11-05,playwright_network
AI,AI1737,23546.00,INR,2026-11-05,playwright_network
6E,6E2250,24360.00,INR,2026-11-05,playwright_network
IX,IX2764,25224.00,INR,2026-11-05,playwright_network
AI,AI2513,26390.00,INR,2026-11-05,playwright_network
6E,6E5241,6369.00,INR,2026-09-22,playwright_network
6E,6E6599,6386.00,INR,2026-09-22,playwright_network
6E,6E673,6500.00,INR,2026-09-22,playwright_network
6E,6E6701,6710.00,INR,2026-09-22,playwright_network
6E,6E437,6710.00,INR,2026-09-22,playwright_network
6E,6E5109,6710.00,INR,2026-09-22,playwright_network
6E,6E2284,6710.00,INR,2026-09-22,playwright_network
6E,6E5196,6710.00,INR,2026-09-22,playwright_network
6E,6E230,6869.00,INR,2026-09-22,playwright_network
IX,IX1026,7856.00,INR,2026-09-22,playwright_network
IX,IX1797,7856.00,INR,2026-09-22,playwright_network
IX,IX1801,7856.00,INR,2026-09-22,playwright_network
IX,IX5985,7357.00,INR,2026-09-22,playwright_network
6E,6E5071,7062.00,INR,2026-09-22,playwright_network
6E,6E5382,7062.00,INR,2026-09-22,playwright_network
6E,6E5184,7062.00,INR,2026-09-22,playwright_network
AI,AI2632,7322.00,INR,2026-09-22,playwright_network
AI,AI2853,7322.00,INR,2026-09-22,playwright_network
6E,6E2016,7210.00,INR,2026-09-22,playwright_network
6E,6E5126,7210.00,INR,2026-09-22,playwright_network
6E,6E6349,7210.00,INR,2026-09-22,playwright_network
6E,6E240,7210.00,INR,2026-09-22,playwright_network
AI,AI2863,7568.00,INR,2026-09-22,playwright_network
